ParcelID,Taxes2021,Taxes2020,Taxes2019,Taxes2018,Taxes2017,Taxes2016,Taxes2015,Mortgage Company,Mortgage.Service Co Name
16040209200,,,,,,,,7501,CORE LOGIC
2000096310,,,,,,,,,
46000028700,,,,,,,,7501,CORE LOGIC
30000180378,,,,,,,,,
18000018207,,,,,,,,,
15000395400,,,,,,,,6455,LERETA
42000257500,,,,,,,,7501,CORE LOGIC
5000003026,,,,,,,,,
25000151100,,,,,,,,,
11000029302,,,,,,,,7501,CORE LOGIC
22090099400,,,,,,,,,
49110244700,,,,,,,,,
32000019600,,,,,,,,6455,LERETA
16080288400,,,,,,,,6455,LERETA
16040006300,,,,,,,,,
2000145137,,,,,,,,7501,CORE LOGIC
5000000700,,,,,,,,6455,LERETA
2000110433,,,,,,,,7501,CORE LOGIC
45000134500,,,,,,,,,
36050322600,,,,,,,,,
42000642300,,,,,,,,7501,CORE LOGIC
36050308129,,,,,,,,6300,WELLS FARGO
42000114800,,,,,,,,7501,CORE LOGIC
27000185310,,,,,,,,7501,CORE LOGIC
13000041506,,,,,,,,7501,CORE LOGIC
44000004501,,,,,,,,,
41000163000,"3,158.24",,,,,,,,
38020162300,,,,,,,,,
5000010643,,,,,,,,,
31000163400,,,,,,,,,
25000050000,,,,,,,,,
27000285511,,,,,,,,7501,CORE LOGIC
26000128007,,,,,,,,7501,CORE LOGIC
36040265300,,,,,,,,6300,WELLS FARGO
25000312501,,,,,,,,7501,CORE LOGIC
42000327505,,,,,,,,,
34000280000,,,,,,,,7501,CORE LOGIC
11000171300,,,,,,,,6455,LERETA
48000354200,,,,,,,,7501,CORE LOGIC
16080202200,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
36040259800,,,,,,,,7501,CORE LOGIC
22070158900,,,,,,,,7501,CORE LOGIC
45000071100,,,,,,,,7501,CORE LOGIC
36020140500,,,,,,,,,
42000025500,,,,,,,,6455,LERETA
33000183700,,,,,,,,7501,CORE LOGIC
23000037300,,,,,,,,,
36070418400,,,,,,,,,
30000180203,,,,,,,,,
22060152000,,,,,,,,7501,CORE LOGIC
16030155600,,,,,,,,,
36040274900,,,,,,,,7501,CORE LOGIC
49080038600,,,,,,,,,
3000051817,,,,,,,,7501,CORE LOGIC
30000035600,,,,,,,,,
16080259829,,,,,,,,,
42000798000,,,,,,,,,
9000051300,,,,,,,,7501,CORE LOGIC
22060189400,,,,,,,,7501,CORE LOGIC
22010236155,,,,,,,,,
16130289700,,,,,,,,,
30000193000,,,,,,,,,
14000094702,,,,,,,,7501,CORE LOGIC
9000343483,,,,,,,,7501,CORE LOGIC
49060089400,,,,,,,,,
30000169511,,,,,,,,7501,CORE LOGIC
22080076200,,,,,,,,7501,CORE LOGIC
16080190600,,,,,,,,,
36030152900,,,,,,,,,
13000058126,,,,,,,,,
5000114000,,,,,,,,,
9000089109,,,,,,,,7501,CORE LOGIC
49070123000,,,,,,,,,
10000135700,,,,,,,,7501,CORE LOGIC
30000103803,,,,,,,,7501,CORE LOGIC
36070522200,,,,,,,,7501,CORE LOGIC
16050010500,,,,,,,,6300,WELLS FARGO
44000010077,,,,,,,,,
13000097261,,,,,,,,,
49070182300,,,,,,,,,
26000130300,,,,,,,,,
22040006800,,,,,,,,,
25000016801,,,,,,,,7501,CORE LOGIC
45000114900,,,,,,,,,
2000001419,,,,,,,,,
36050311028,,,,,,,,,
25000390400,,,,,,,,7501,CORE LOGIC
49010088000,,,,,,,,6455,LERETA
25000558300,,,,,,,,,
23000034800,,,,,,,,7501,CORE LOGIC
43000061400,,,,,,,,,
42000395701,,,,,,,,7501,CORE LOGIC
29000004700,,,,,,,,6300,WELLS FARGO
22010164900,,,,,,,,,
27000190611,,,,,,,,7501,CORE LOGIC
36010012900,,,,,,,,7501,CORE LOGIC
35000142400,,,,,,,,,
22010037401,,,,,,,,,
49110308600,,,,,,,,,
8000025000,,,,,,,,6455,LERETA
9000306419,,,,,,,,6300,WELLS FARGO
32000001800,,,,,,,,,
21000025800,,,,,,,,7501,CORE LOGIC
22090125900,,,,,,,,6300,WELLS FARGO
38050088800,,,,,,,,,
7000058532,,,,,,,,,
26000033900,,,,,,,,,
9000252000,,,,,,,,6455,LERETA
8000110651,,,,,,,,7501,CORE LOGIC
36010040500,,,,,,,,,
20000097400,,,,,,,,7501,CORE LOGIC
16020222500,,,,,,,,,
38040064400,,,,,,,,7501,CORE LOGIC
16030124900,,,,,,,,,
38030275201,,,,,,,,,
22050065600,,,,,,,,7501,CORE LOGIC
38020097300,,,,,,,,6300,WELLS FARGO
38020204000,,,,,,,,,
25000435201,,,,,,,,6300,WELLS FARGO
6000005501,,,,,,,,7501,CORE LOGIC
16060069300,"2,596.50",,,,,,,,
20000125336,,,,,,,,6300,WELLS FARGO
30000004858,,,,,,,,,
42000256800,,,,,,,,,
16060114600,,,,,,,,,
27000300230,,,,,,,,7501,CORE LOGIC
34000294156,,,,,,,,7501,CORE LOGIC
9000190434,,,,,,,,7501,CORE LOGIC
49050036104,,,,,,,,,
9000328100,,,,,,,,,
11000090900,,,,,,,,,
36060387609,,,,,,,,,
20000157220,,,,,,,,,
16130216400,,,,,,,,,
10000184900,,,,,,,,7501,CORE LOGIC
49020056500,,,,,,,,,
16060004500,,,,,,,,,
35000091700,,,,,,,,7501,CORE LOGIC
49020208500,,,,,,,,6455,LERETA
45000138700,,,,,,,,,
2000127654,,,,,,,,,
22090216300,,,,,,,,7501,CORE LOGIC
16030012300,,,,,,,,7501,CORE LOGIC
27000237600,,,,,,,,7501,CORE LOGIC
36060349500,,,,,,,,,
16010023500,,,,,,,,,
12000053900,,,,,,,,7501,CORE LOGIC
38040117900,,,,,,,,7501,CORE LOGIC
2000261657,,,,,,,,,
3000051189,,,,,,,,7501,CORE LOGIC
2000261900,,,,,,,,,
2000110432,,,,,,,,7501,CORE LOGIC
16120031800,,,,,,,,,
13000040133,,,,,,,,7501,CORE LOGIC
20000083400,,,,,,,,,
16060044700,,,,,,,,6300,WELLS FARGO
25000276700,,,,,,,,7501,CORE LOGIC
14000375600,,,,,,,,,
9000248300,,,,,,,,7501,CORE LOGIC
42000735100,,,,,,,,,
30000301400,,,,,,,,7501,CORE LOGIC
48000052300,,,,,,,,7501,CORE LOGIC
38020168200,,,,,,,,,
27000138400,,,,,,,,6455,LERETA
38020077600,"8,076.23",,,,,,,,
29000055501,,,,,,,,,
34000268000,,,,,,,,7501,CORE LOGIC
38060010100,,,,,,,,7501,CORE LOGIC
16020165500,,,,,,,,,
42000075000,,,,,,,,,
2000278794,117.9,,,,,,,,
16090126600,,,,,,,,7501,CORE LOGIC
25000099000,,,,,,,,,
25000264300,,,,,,,,7501,CORE LOGIC
38030185300,,,,,,,,,
41000130900,,,,,,,,7501,CORE LOGIC
16130196900,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
22060161200,,,,,,,,,
47000005600,,,,,,,,,
37000024700,,,,,,,,7501,CORE LOGIC
13000061401,,,,,,,,,
49070123100,,,,,,,,,
16130123100,,,,,,,,7501,CORE LOGIC
27000116500,,,,,,,,,
4000012786,,,,,,,,7501,CORE LOGIC
5000052001,,,,,,,,,
23000310600,,,,,,,,7501,CORE LOGIC
16040243000,,,,,,,,,
20000157266,,,,,,,,,
49010240800,,,,,,,,,
38040019500,,,,,,,,,
42000329600,,,,,,,,,
25000186800,,,,,,,,,
25000327701,,,,,,,,7501,CORE LOGIC
36060341600,,,,,,,,,
5000131300,,,,,,,,7501,CORE LOGIC
38040020600,,,,,,,,7501,CORE LOGIC
48000204500,,,,,,,,7501,CORE LOGIC
22060066500,,,,,,,,7501,CORE LOGIC
16070035400,,,,,,,,,
9000319907,,,,,,,,,
5000008100,,,,,,,,7501,CORE LOGIC
26000024800,,,,,,,,6300,WELLS FARGO
2000031600,,,,,,,,7501,CORE LOGIC
22080030700,,,,,,,,,
16110151102,,,,,,,,7501,CORE LOGIC
22030057400,,,,,,,,,
16060100300,,,,,,,,,
36070490501,757.61,,,,,,,,
34000222461,,,,,,,,7501,CORE LOGIC
42000027200,,,,,,,,7501,CORE LOGIC
16040096700,,,,,,,,,
10000079700,,,,,,,,,
16010123900,,,,,,,,,
16110081100,,,,,,,,,
16130349800,,,,,,,,7501,CORE LOGIC
9000157702,,,,,,,,,
10000104700,,,,,,,,7501,CORE LOGIC
42000614000,,,,,,,,,
22090261400,,,,,,,,6455,LERETA
44000018459,,,,,,,,6455,LERETA
38040081000,,,,,,,,,
38020163100,,,,,,,,,
48000115400,,,,,,,,7501,CORE LOGIC
16110102900,,,,,,,,,
36070497500,,,,,,,,,
18000002400,,,,,,,,,
49050046000,,,,,,,,,
22090084310,,,,,,,,,
22090283500,,,,,,,,,
2000182900,,,,,,,,,
23000140500,,,,,,,,2901,FIRST NATIONAL BANK
26000152400,,,,,,,,,
17000031300,,,,,,,,,
30000222700,,,,,,,,7501,CORE LOGIC
45000172600,,,,,,,,,
49070075100,186.92,870.24,,,,,,,
16080068200,,,,,,,,,
25000218706,,,,,,,,,
34000176212,,,,,,,,7501,CORE LOGIC
49020072600,,,,,,,,,
16130024400,,,,,,,,,
42000515800,,,,,,,,7501,CORE LOGIC
15000354900,,,,,,,,7501,CORE LOGIC
34000119600,,,,,,,,,
14000221800,,,,,,,,,
16110162500,,,,,,,,7501,CORE LOGIC
17000090800,,,,,,,,7501,CORE LOGIC
22020019800,,,,,,,,7501,CORE LOGIC
30000246501,,,,,,,,,
22020062900,,,,,,,,,
14000025700,,,,,,,,6300,WELLS FARGO
5000010707,,,,,,,,,
22010075100,,,,,,,,,
49010031600,,,,,,,,,
48000294300,,,,,,,,7501,CORE LOGIC
16040146600,,,,,,,,,
14000253500,"2,331.50",,,,,,,,
10000035000,"6,018.43",,,,,,,,
14000088400,,,,,,,,7501,CORE LOGIC
15000139013,,,,,,,,6455,LERETA
11000308300,"4,516.53",,,,,,,,
38030297300,,,,,,,,7501,CORE LOGIC
25000159200,,,,,,,,,
49110296500,,,,,,,,,
48000175500,"1,427.14",,,,,,,,
43000075600,,,,,,,,,
14000203700,"1,112.41","3,830.98","4,022.79","3,819.20","1,420.96",,,,
35000202400,,,,,,,,7501,CORE LOGIC
23000245500,,,,,,,,7501,CORE LOGIC
34000077100,,,,,,,,,
2000134866,,,,,,,,7501,CORE LOGIC
10000032702,,,,,,,,6300,WELLS FARGO
22080108100,,,,,,,,6300,WELLS FARGO
23000042100,,,,,,,,7501,CORE LOGIC
25000499600,,,,,,,,6300,WELLS FARGO
16050096500,,,,,,,,7501,CORE LOGIC
1000054200,,,,,,,,,
27000094104,,,,,,,,,
16100053800,,,,,,,,,
7000044814,,,,,,,,7501,CORE LOGIC
16070000800,,,,,,,,,
25000251868,,,,,,,,,
4000008654,,,,,,,,,
42000670200,,,,,,,,,
34000174141,,,,,,,,7501,CORE LOGIC
9000209500,,,,,,,,,
30000180217,,,,,,,,,
19000017300,,,,,,,,,
16080132600,,,,,,,,,
16080103500,,,,,,,,7501,CORE LOGIC
38060059400,,,,,,,,,
13000046625,,,,,,,,,
44000018445,,,,,,,,,
16130296900,,,,,,,,7501,CORE LOGIC
38040186500,,,,,,,,,
16130274800,,,,,,,,7501,CORE LOGIC
36010070600,,,,,,,,,
4000028336,,,,,,,,,
34000016404,,,,,,,,,
3000054204,,,,,,,,,
3000053336,,,,,,,,,
11000116400,,,,,,,,7501,CORE LOGIC
43000082200,,,,,,,,,
38020058800,,,,,,,,,
36060369500,,,,,,,,7501,CORE LOGIC
11000130400,,,,,,,,,
34000222798,,,,,,,,7501,CORE LOGIC
42000618711,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
11000095400,,,,,,,,7501,CORE LOGIC
7000010400,,,,,,,,,
36070417900,,,,,,,,,
24000086700,,,,,,,,6455,LERETA
36050323158,,,,,,,,,
48000166500,,,,,,,,7501,CORE LOGIC
13000040001,,,,,,,,,
10000063200,,,,,,,,7501,CORE LOGIC
16130305300,,,,,,,,,
44000038212,,,,,,,,7501,CORE LOGIC
27000126204,,,,,,,,,
38030031600,,,,,,,,7501,CORE LOGIC
42000023000,,,,,,,,7501,CORE LOGIC
16040010700,,,,,,,,7501,CORE LOGIC
27000126201,,,,,,,,7501,CORE LOGIC
11000294900,,,,,,,,6455,LERETA
23000088200,,,,,,,,6300,WELLS FARGO
38040003000,,,,,,,,7501,CORE LOGIC
16070011000,,,,,,,,6455,LERETA
42000666300,,,,,,,,7501,CORE LOGIC
15000008900,,,,,,,,,
2000192079,"1,761.30","2,838.10",,,,,,,
33000198100,,,,,,,,6455,LERETA
22040051201,,,,,,,,,
22060171000,,,,,,,,,
14000336300,,,,,,,,,
34000049900,,,,,,,,7501,CORE LOGIC
27000264900,,,,,,,,,
22070095600,,,,,,,,7501,CORE LOGIC
43000020800,,,,,,,,,
14000002400,,,,,,,,7501,CORE LOGIC
2000154805,,,,,,,,,
36070409400,,,,,,,,,
10000001300,,,,,,,,7501,CORE LOGIC
47000001200,,,,,,,,7501,CORE LOGIC
35000153700,,,,,,,,6300,WELLS FARGO
22080013000,,,,,,,,7501,CORE LOGIC
38040232700,,,,,,,,,
1000041300,,,,,,,,6300,WELLS FARGO
25000032000,,,,,,,,7501,CORE LOGIC
23000304200,,,,,,,,,
3000006514,,,,,,,,7501,CORE LOGIC
16030121500,,,,,,,,,
25000197323,,,,,,,,,
38050065600,,,,,,,,,
21000190300,,,,,,,,6455,LERETA
16130316300,,,,,,,,,
2000235743,,,,,,,,7501,CORE LOGIC
5000102607,,,,,,,,,
16030198000,,,,,,,,7501,CORE LOGIC
16090053000,,,,,,,,6300,WELLS FARGO
39000009200,,,,,,,,7501,CORE LOGIC
38020187900,,,,,,,,,
9000206400,,,,,,,,7501,CORE LOGIC
9000042547,,,,,,,,,
49010050800,,,,,,,,,
9000030700,,,,,,,,7501,CORE LOGIC
35000000136,,,,,,,,6455,LERETA
49060122701,,,,,,,,,
30000180278,,,,,,,,,
48000122800,"4,667.55",,,,,,,,
36060401912,,,,,,,,6300,WELLS FARGO
4000029275,,,,,,,,,
34000260500,,,,,,,,6455,LERETA
30000180385,,,,,,,,,
16080154600,,,,,,,,,
25000137200,,,,,,,,7501,CORE LOGIC
22050095600,,,,,,,,6300,WELLS FARGO
25000497600,,,,,,,,7501,CORE LOGIC
48000170400,,,,,,,,,
36050292400,,,,,,,,,
3000051157,,,,,,,,7501,CORE LOGIC
31000000500,,,,,,,,,
22080041000,,,,,,,,,
2000005721,,,,,,,,7501,CORE LOGIC
16090118800,,,,,,,,6455,LERETA
2000247300,,,,,,,,,
38030213300,,,,,,,,7501,CORE LOGIC
16080195700,,,,,,,,,
43000121700,,,,,,,,6300,WELLS FARGO
43000154800,,,,,,,,,
49010054700,,,,,,,,,
27000251500,,,,,,,,,
5000099800,,,,,,,,,
32000053500,,,,,,,,6455,LERETA
22010102300,,,,,,,,7501,CORE LOGIC
30000049309,,,,,,,,6300,WELLS FARGO
22030134700,,,,,,,,7501,CORE LOGIC
10000095300,,,,,,,,,
25000563200,,,,,,,,7501,CORE LOGIC
23000296400,"4,456.94","5,421.39",,,,,,,
6000001959,,,,,,,,7501,CORE LOGIC
9000147600,,,,,,,,,
19000025023,,,,,,,,,
9000126143,,,,,,,,7501,CORE LOGIC
5000062241,,,,,,,,7501,CORE LOGIC
36020101400,,,,,,,,7501,CORE LOGIC
34000127800,,,,,,,,7501,CORE LOGIC
36040242000,,,,,,,,,
26000061619,,,,,,,,7501,CORE LOGIC
22030168900,,,,,,,,7501,CORE LOGIC
49010192700,,,,,,,,6455,LERETA
1000074600,,,,,,,,7501,CORE LOGIC
30000133717,,,,,,,,,
16130031000,,,,,,,,,
16130185400,,,,,,,,7501,CORE LOGIC
3000051614,,,,,,,,,
22080081500,,,,,,,,,
23000244600,,,,,,,,,
27000100070,,,,,,,,,
2000138054,,,,,,,,6300,WELLS FARGO
35000003600,,,,,,,,,
45000063600,810.22,,,,,,,,
25000074904,,,,,,,,7501,CORE LOGIC
49010308900,,,,,,,,6455,LERETA
30000219039,,,,,,,,,
22010176600,,,,,,,,7501,CORE LOGIC
38030023100,,,,,,,,7501,CORE LOGIC
26000128156,,,,,,,,,
35000002200,,,,,,,,,
22060056800,,,,,,,,7501,CORE LOGIC
5000013526,,,,,,,,,
33000132400,,,,,,,,,
7000043019,,,,,,,,7501,CORE LOGIC
4000010900,,,,,,,,,
25000544300,,,,,,,,,
36050314352,,,,,,,,,
16020106400,,,,,,,,6300,WELLS FARGO
20000155100,,,,,,,,6455,LERETA
48000335800,,,,,,,,6300,WELLS FARGO
16030147500,"2,303.79","2,757.49","3,381.48","4,801.51",,,,,
34000266800,,,,,,,,6300,WELLS FARGO
42000158700,,,,,,,,,
9000111492,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
49050083100,,,,,,,,,
38040182200,,,,,,,,6455,LERETA
49020071300,,,,,,,,,
48000023800,,,,,,,,,
13000000705,,,,,,,,,
16130227800,"3,283.70","4,499.85",,,,,,,
44000001112,,,,,,,,,
30000284203,,,,,,,,7501,CORE LOGIC
37000200400,,,,,,,,,
16080064700,,,,,,,,6300,WELLS FARGO
3000007602,,,,,,,,,
34000191000,,,,,,,,,
49080124600,,,,,,,,,
16130195300,,,,,,,,7501,CORE LOGIC
5000104407,,,,,,,,6455,LERETA
49080121300,,,,,,,,7501,CORE LOGIC
38040080711,,,,,,,,7501,CORE LOGIC
33000131300,,,,,,,,7501,CORE LOGIC
36070476700,,,,,,,,,
27000259410,,,,,,,,,
7000029446,,,,,,,,7501,CORE LOGIC
25000104904,,,,,,,,,
30000127200,,,,,,,,7501,CORE LOGIC
49010175300,,,,,,,,,
9000263100,,,,,,,,7501,CORE LOGIC
2000154867,,,,,,,,6300,WELLS FARGO
38030045400,,,,,,,,,
41000188500,,,,,,,,6300,WELLS FARGO
23000328600,,,,,,,,,
2000081434,,,,,,,,7501,CORE LOGIC
16070007700,,,,,,,,,
22010133300,,,,,,,,7501,CORE LOGIC
27000264300,,,,,,,,7501,CORE LOGIC
23000193700,,,,,,,,6455,LERETA
21000185900,,,,,,,,6455,LERETA
15000192200,,,,,,,,,
27000178238,,,,,,,,,
49020051400,,,,,,,,,
49080017800,,,,,,,,,
14000126300,,,,,,,,6455,LERETA
16110193600,"3,838.82",,,,,,,,
5000003043,,,,,,,,7501,CORE LOGIC
43000106300,,,,,,,,,
22010053804,,,,,,,,6300,WELLS FARGO
37000086401,,,,,,,,6300,WELLS FARGO
34000195700,,,,,,,,7501,CORE LOGIC
16010001700,"3,115.45",,,,,,,,
35000084400,,,,,,,,,
31000067800,,,,,,,,,
49040021100,162.9,"1,134.50",,,,,,,
11000252400,,,,,,,,,
49050065500,,,,,,,,,
9000140038,,,,,,,,,
22060083800,,,,,,,,,
38050006600,,,,,,,,7501,CORE LOGIC
34000119000,,,,,,,,7501,CORE LOGIC
27000007335,,,,,,,,,
10000014400,,,,,,,,7501,CORE LOGIC
49110288100,,,,,,,,,
35000132900,,,,,,,,7501,CORE LOGIC
36050321320,,,,,,,,7501,CORE LOGIC
22050047900,,,,,,,,,
16080217300,,,,,,,,6300,WELLS FARGO
38040061200,,,,,,,,,
31000017101,,,,,,,,7501,CORE LOGIC
27000222900,,,,,,,,6300,WELLS FARGO
34000207401,,,,,,,,7501,CORE LOGIC
36050294512,,,,,,,,,
23000272100,,,,,,,,7501,CORE LOGIC
16100079400,,,,,,,,7501,CORE LOGIC
48000247700,,,,,,,,7501,CORE LOGIC
9000369104,,,,,,,,,
16110110000,,,,,,,,7501,CORE LOGIC
38010011300,,,,,,,,,
25000070803,,,,,,,,7501,CORE LOGIC
42000597000,"2,038.06",,,,,,,,
22030059000,,,,,,,,,
25000481700,,,,,,,,7501,CORE LOGIC
49010142600,,,,,,,,7501,CORE LOGIC
16040079800,"1,957.33",,,,,,,,
13000055244,,,,,,,,6455,LERETA
21000138400,,,,,,,,7501,CORE LOGIC
42000228400,,,,,,,,,
36040220002,,,,,,,,,
25000407400,,,,,,,,7501,CORE LOGIC
36050295700,,,,,,,,7501,CORE LOGIC
18000018208,,,,,,,,,
16100157100,,,,,,,,6455,LERETA
36020127016,,,,,,,,,
49110028400,133.67,,,,,,,,
16080194700,"3,565.16",,,,,,,,
22010256000,,,,,,,,7501,CORE LOGIC
6000006206,,,,,,,,7501,CORE LOGIC
29000024000,,,,,,,,,
32000016900,,,,,,,,7501,CORE LOGIC
38030173500,,,,,,,,7501,CORE LOGIC
16130218300,,,,,,,,7501,CORE LOGIC
36020109000,,,,,,,,7501,CORE LOGIC
37000109600,,,,,,,,7501,CORE LOGIC
1000130700,,,,,,,,7501,CORE LOGIC
21000158200,,,,,,,,7501,CORE LOGIC
20000088400,,,,,,,,7501,CORE LOGIC
2000249500,,,,,,,,6250,IRON WORKERS SAVINGS & LOAN
47000039100,,,,,,,,,
16130095300,,,,,,,,,
30000169577,,,,,,,,,
2000109218,,,,,,,,6300,WELLS FARGO
27000084700,,,,,,,,7501,CORE LOGIC
15000236100,,,,,,,,7501,CORE LOGIC
22020050003,,,,,,,,,
42000393000,,,,,,,,7501,CORE LOGIC
11000237300,,,,,,,,,
15000290400,,,,,,,,7501,CORE LOGIC
39000016125,,,,,,,,,
9000072170,,,,,,,,,
34000084200,,,,,,,,7501,CORE LOGIC
48000156600,,,,,,,,7501,CORE LOGIC
6000006274,,,,,,,,,
38030053800,,,,,,,,7501,CORE LOGIC
25000422100,,,,,,,,7501,CORE LOGIC
25000319700,,,,,,,,,
9000319920,,,,,,,,,
42000636600,,,,,,,,7501,CORE LOGIC
9000306800,,,,,,,,,
16030067000,,,,,,,,7501,CORE LOGIC
49020090700,,,,,,,,7501,CORE LOGIC
42000256200,,,,,,,,7501,CORE LOGIC
21000029301,,,,,,,,7501,CORE LOGIC
20000052000,,,,,,,,,
5000010688,,,,,,,,,
48000322900,,,,,,,,,
22010085400,,,,,,,,,
22080026300,,,,,,,,7501,CORE LOGIC
20000104898,,,,,,,,,
15000338100,,,,,,,,,
44000022662,,,,,,,,,
13000070900,,,,,,,,,
49080036200,,,,,,,,,
5000067164,,,,,,,,,
9000016308,,,,,,,,7501,CORE LOGIC
42000815300,,,,,,,,,
48000179800,,,,,,,,7501,CORE LOGIC
16110153200,,,,,,,,7501,CORE LOGIC
46000004200,,,,,,,,,
3000047906,,,,,,,,,
24000067300,,,,,,,,,
36010025500,,,,,,,,,
2000251628,,,,,,,,,
11000121700,,,,,,,,,
48000046700,,,,,,,,,
25000148701,,,,,,,,,
30000180420,,,,,,,,,
1000107004,,,,,,,,,
42000492600,,,,,,,,7501,CORE LOGIC
2000042800,,,,,,,,7501,CORE LOGIC
22060043100,,,,,,,,6300,WELLS FARGO
22070071400,,,,,,,,,
47000084300,,,,,,,,,
4000016512,,,,,,,,,
3000060182,,,,,,,,,
33000053600,,,,,,,,7501,CORE LOGIC
5000067115,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
22070124700,,,,,,,,7501,CORE LOGIC
2000182001,,,,,,,,6300,WELLS FARGO
34000175400,,,,,,,,,
16030161800,,,,,,,,,
2000116500,,,,,,,,,
49110114300,129.19,93.77,123.73,96.04,155.01,159.39,163.07,,
8000110622,,,,,,,,6300,WELLS FARGO
22090055800,,,,,,,,,
10000163500,,,,,,,,,
30000119223,,,,,,,,,
42000476400,,,,,,,,7501,CORE LOGIC
15000243900,,,,,,,,,
13000050701,,,,,,,,7501,CORE LOGIC
49070052000,,,,,,,,,
15000327400,,,,,,,,6455,LERETA
42000446400,,,,,,,,7501,CORE LOGIC
10000214000,,,,,,,,7501,CORE LOGIC
2000090000,,,,,,,,7501,CORE LOGIC
36060382100,,,,,,,,6300,WELLS FARGO
49010065300,,,,,,,,,
35000174801,,,,,,,,7501,CORE LOGIC
5000000500,,,,,,,,7501,CORE LOGIC
42000108300,,,,,,,,7501,CORE LOGIC
35000004901,,,,,,,,,
9000046200,,,,,,,,7501,CORE LOGIC
48000132000,,,,,,,,,
37000066000,,,,,,,,,
5000054700,,,,,,,,,
35000032605,,,,,,,,,
9000032500,,,,,,,,,
5000074356,,,,,,,,,
16100015800,,,,,,,,7501,CORE LOGIC
22040016200,,,,,,,,,
27000017502,,,,,,,,7501,CORE LOGIC
20000057800,,,,,,,,7501,CORE LOGIC
12000002500,,,,,,,,,
15000142600,,,,,,,,7501,CORE LOGIC
26000031201,,,,,,,,7501,CORE LOGIC
14000389900,,,,,,,,7501,CORE LOGIC
4000016804,,,,,,,,7501,CORE LOGIC
49110115600,66.28,154.34,183.48,160.19,356.12,369.92,381.49,,
16080081500,,,,,,,,7501,CORE LOGIC
34000109600,,,,,,,,6300,WELLS FARGO
22010157600,,,,,,,,,
49020128900,,,,,,,,,
23000240900,,,,,,,,6455,LERETA
16010140500,,,,,,,,7501,CORE LOGIC
2000138006,,,,,,,,,
36070425600,,,,,,,,,
41000176700,,,,,,,,7501,CORE LOGIC
15000043300,,,,,,,,,
22010261400,,,,,,,,,
2000033454,,,,,,,,6455,LERETA
16110163300,,,,,,,,6455,LERETA
35000154057,,,,,,,,7501,CORE LOGIC
3000014533,,,,,,,,6455,LERETA
49010079800,226.23,,,,,,,,
49050064900,,,,,,,,,
38060020500,,,,,,,,6455,LERETA
13000075101,,,,,,,,,
16070069900,,,,,,,,,
27000064700,,,,,,,,,
42000418759,,,,,,,,,
36050312925,,,,,,,,,
38020126900,,,,,,,,,
42000058100,,,,,,,,,
10000026801,"3,846.58",,,,,,,,
34000038300,,,,,,,,7501,CORE LOGIC
22060033100,,,,,,,,7501,CORE LOGIC
25000334300,,,,,,,,,
16110056300,,,,,,,,,
15000130811,,,,,,,,7501,CORE LOGIC
17000057700,,,,,,,,7501,CORE LOGIC
16130114400,,,,,,,,7501,CORE LOGIC
34000008221,,,,,,,,,
16080062000,,,,,,,,,
9000175802,,,,,,,,7501,CORE LOGIC
1000136500,,,,,,,,6455,LERETA
35000204700,,,,,,,,7501,CORE LOGIC
9000316307,,,,,,,,,
31000114005,,,,,,,,,
20000019321,,,,,,,,7501,CORE LOGIC
22030170000,,,,,,,,7501,CORE LOGIC
22070142900,,,,,,,,6300,WELLS FARGO
34000008262,,,,,,,,,
30000180384,,,,,,,,,
48000260900,,,,,,,,,
13000075000,,,,,,,,,
38060116500,,,,,,,,7501,CORE LOGIC
16130333500,,,,,,,,6300,WELLS FARGO
16080060100,,,,,,,,7501,CORE LOGIC
13000063896,,,,,,,,,
25000431009,,,,,,,,7501,CORE LOGIC
21000037200,,,,,,,,7501,CORE LOGIC
16030134300,,,,,,,,7501,CORE LOGIC
19000008500,,,,,,,,,
26000183500,,,,,,,,7501,CORE LOGIC
27000300026,,,,,,,,,
22090191100,,,,,,,,,
42000458500,,,,,,,,,
48000015700,,,,,,,,6455,LERETA
38030073700,,,,,,,,6300,WELLS FARGO
43000142500,,,,,,,,,
22030146600,,,,,,,,7501,CORE LOGIC
13000000938,,,,,,,,,
36030193200,,,,,,,,6455,LERETA
38020013400,,,,,,,,,
9000143813,,,,,,,,,
42000224900,,,,,,,,7501,CORE LOGIC
31000140300,,,,,,,,7501,CORE LOGIC
34000284900,"3,469.83",,,,,,,,
38050021000,,,,,,,,,
2000039201,,,,,,,,,
44000018309,,,,,,,,,
29000021800,,,,,,,,,
20000159937,,,,,,,,,
16090087500,,,,,,,,,
22010132200,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
33000131400,,,,,,,,,
25000217014,,,,,,,,7501,CORE LOGIC
42000775617,,,,,,,,,
42000088800,,,,,,,,,
16100059800,,,,,,,,6300,WELLS FARGO
36040275039,,,,,,,,,
36020119300,,,,,,,,,
22070083700,,,,,,,,,
38040208000,,,,,,,,,
34000213800,,,,,,,,,
30000169512,,,,,,,,7501,CORE LOGIC
5000102652,,,,,,,,,
36070415600,,,,,,,,,
